id,quarter,timestamp,price_doc,kremlin_km,full_sq,life_sq,kitch_sq,floor,max_floor,sub_area,okurg_district
18681,Q2-14,2014-05-21,6272000,20.54946417,64.0,61.3698630137,16.5864494632,9.0,17.0,Nekrasovka,South Eastern 
18682,Q2-14,2014-05-21,21000000,12.44172637,96.0,61.0,9.0,3.0,22.0,Krylatskoe,Western 
18683,Q2-14,2014-05-21,20400000,12.01285512,106.0,66.0,11.0,10.0,24.0,Chertanovo Severnoe,Southern 
18684,Q2-14,2014-05-21,6000000,11.67755089,46.0,31.0,6.0,1.0,9.0,Novogireevo,Eastern 
18685,Q2-14,2014-05-21,17000000,20.98753521,84.0,36.0,13.0,5.0,11.0,Kurkino,North Western 
18686,Q2-14,2014-05-21,3000000,14.4418235,80.0,46.0,10.0,13.0,22.0,Severnoe Medvedkovo,North Eastern 
18687,Q2-14,2014-05-21,11000000,18.07516981,78.0,44.0,10.0,16.0,16.0,Jasenevo,South Western 
18688,Q2-14,2014-05-21,6750000,20.54946417,75.0,71.9178082192,19.4372454646,3.0,17.0,Nekrasovka,South Eastern 
18689,Q2-14,2014-05-21,2543300,51.34968656,51.0,51.0,15.0,1.0,3.0,Poselenie Novofedorovskoe,Troitsky 
18690,Q2-14,2014-05-21,4950000,35.72762077,41.0,21.0,8.0,12.0,12.0,Savelki,Zelenograd 
18691,Q2-14,2014-05-21,10300000,13.25768525,56.0,30.0,10.0,13.0,16.0,Mar'ino,South Eastern 
18692,Q2-14,2014-05-21,4700000,9.568890071,37.0,22.0,7.0,8.0,9.0,Bogorodskoe,Eastern 
18693,Q2-14,2014-05-21,10700000,15.39170964,77.0,45.0,10.0,15.0,16.0,Lianozovo,North Eastern 
18694,Q2-14,2014-05-21,9100000,9.7494821,44.0,31.0,5.0,5.0,8.0,Lomonosovskoe,South Western 
18695,Q2-14,2014-05-21,6944889,22.56765524,63.0,63.0,12.6854066986,4.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
18696,Q2-14,2014-05-21,17262000,10.7962673,95.0,55.8823529412,14.9019607843,12.0,17.0,Ramenki,Western 
18697,Q2-14,2014-05-21,7650000,12.96229998,51.0,34.693877551,7.70975056689,5.0,9.0,Ivanovskoe,Eastern 
18698,Q2-14,2014-05-21,8176570,8.468180406,39.0,18.0,9.0,7.0,17.0,Nagornoe,Southern 
18699,Q2-14,2014-05-21,4467528,21.5286584,39.0,39.0,7.5,1.0,12.0,Poselenie Sosenskoe,Novomoskovsky 
18700,Q2-14,2014-05-21,15500000,9.20049024,80.0,52.0,8.0,4.0,5.0,Shhukino,North Western 
18701,Q2-14,2014-05-21,7100000,11.53613977,35.0,17.0,9.0,4.0,9.0,Izmajlovo,Eastern 
18702,Q2-14,2014-05-21,6272000,20.54946417,64.0,61.3698630137,16.5864494632,11.0,17.0,Nekrasovka,South Eastern 
18703,Q2-14,2014-05-21,5000000,12.948874,29.0,16.0,5.0,1.0,8.0,Severnoe Izmajlovo,Eastern 
18704,Q2-14,2014-05-21,4700000,24.97424841,36.0,22.0,7.0,2.0,9.0,Vnukovo,Western 
18705,Q2-14,2014-05-21,6434010,21.39114599,73.0,73.0,21.0151515152,10.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
18706,Q2-14,2014-05-21,6150000,9.772315155,32.0,20.0,5.0,4.0,5.0,Bogorodskoe,Eastern 
18707,Q2-14,2014-05-21,6500000,23.74316258,40.0,20.0,8.0,7.0,14.0,Juzhnoe Butovo,South Western 
18708,Q2-14,2014-05-21,13200000,7.407056689,75.0,33.0,16.0,4.0,9.0,Kotlovka,South Western 
18709,Q2-14,2014-05-21,8100000,11.34937646,44.0,30.0,5.0,2.0,5.0,Shhukino,North Western 
18710,Q2-14,2014-05-21,5150000,38.75694181,38.0,19.0,8.0,13.0,14.0,Krjukovo,Zelenograd 
18711,Q2-14,2014-05-21,2856000,21.89951445,33.0,33.0,6.0,12.0,25.0,Poselenie Sosenskoe,Novomoskovsky 
18712,Q2-14,2014-05-21,6462080,21.64326296,73.0,73.0,17.52,11.0,11.0,Poselenie Sosenskoe,Novomoskovsky 
18713,Q2-14,2014-05-21,5750000,35.76760833,48.0,15.0,12.0,7.0,14.0,Troickij okrug,Troitsky  
18714,Q2-14,2014-05-21,6330830,21.39464623,73.0,73.0,22.4027898867,7.0,20.0,Poselenie Sosenskoe,Novomoskovsky 
18715,Q2-14,2014-05-21,2000000,17.91861247,44.0,27.0,6.0,9.0,9.0,Jasenevo,South Western 
18716,Q2-14,2014-05-21,5900000,8.643828547,42.0,27.0,5.0,2.0,5.0,Bogorodskoe,Eastern 
18717,Q2-14,2014-05-21,1732252,51.34968656,34.0,34.0,10.0,1.0,12.0,Poselenie Novofedorovskoe,Troitsky 
18718,Q2-14,2014-05-21,4600000,38.35271788,34.0,19.0,7.0,6.0,22.0,Silino,Zelenograd 
18719,Q2-14,2014-05-21,2000000,10.89202328,56.0,30.0,8.0,15.0,24.0,Obruchevskoe,South Western 
18720,Q2-14,2014-05-21,5400000,12.6256087,36.0,21.0,6.0,4.0,9.0,Veshnjaki,Eastern 
18721,Q2-14,2014-05-21,5171810,16.95715522,51.0,51.0,9.42283349562,8.0,17.0,Solncevo,Western 
18722,Q2-14,2014-05-21,6100000,16.32202122,38.0,19.0,8.0,4.0,14.0,Vyhino-Zhulebino,South Eastern 
18723,Q2-14,2014-05-21,11600000,4.489840182,54.0,31.0,8.0,3.0,8.0,Dorogomilovo,Western 
18724,Q2-14,2014-05-21,9000000,8.976764418,51.0,31.0,9.0,9.0,12.0,Kotlovka,South Western 
18725,Q2-14,2014-05-21,5700000,11.91499905,32.0,32.0,5.0,5.0,5.0,Kon'kovo,South Western 
18726,Q2-14,2014-05-21,24000000,2.910286485,143.0,117.0,14.0,3.0,14.0,Zamoskvorech'e,Central 
18727,Q2-14,2014-05-21,6261450,21.39464623,74.0,74.0,22.7096774194,1.0,4.0,Poselenie Sosenskoe,Novomoskovsky 
18728,Q2-14,2014-05-21,10100000,13.84167892,62.0,38.0,8.0,6.0,9.0,Kon'kovo,South Western 
18729,Q2-14,2014-05-21,9200000,12.79792497,60.0,42.0,6.0,3.0,9.0,Otradnoe,North Eastern 
18730,Q2-14,2014-05-21,9239052,22.45027177,85.0,85.0,14.1666666667,20.0,20.0,Poselenie Vnukovskoe,Novomoskovsky 
18731,Q2-14,2014-05-21,8247200,36.39579596,79.0,79.0,21.0666666667,9.0,18.0,Krjukovo,Zelenograd 
18732,Q2-14,2014-05-21,3200000,13.02010644,53.0,32.0,9.0,11.0,17.0,Krylatskoe,Western 
18733,Q2-14,2014-05-22,4386200,16.31222952,68.0,39.0,11.0,10.0,19.0,Orehovo-Borisovo Severnoe,Southern 
18734,Q2-14,2014-05-22,4489670,23.37369741,41.0,41.0,10.0,20.0,25.0,Poselenie Moskovskij,Novomoskovsky 
18735,Q2-14,2014-05-22,4750000,38.75694181,39.0,19.0,8.0,12.0,14.0,Krjukovo,Zelenograd 
18736,Q2-14,2014-05-22,7400000,11.66564062,53.0,30.0,8.0,3.0,12.0,Ljublino,South Eastern 
18737,Q2-14,2014-05-22,6592000,20.54946417,64.0,61.3698630137,16.5864494632,10.0,17.0,Nekrasovka,South Eastern 
18738,Q2-14,2014-05-22,16300000,14.80420905,99.0,63.0,10.0,6.0,22.0,Chertanovo Central'noe,Southern 
18739,Q2-14,2014-05-22,9000000,7.522655229,94.0,52.0,11.0,8.0,20.0,Nagatino-Sadovniki,Southern 
18740,Q2-14,2014-05-22,8391794,22.22349985,79.0,79.0,15.7028688525,7.0,17.0,Poselenie Vnukovskoe,Novomoskovsky 
18741,Q2-14,2014-05-22,9650000,7.441766141,37.0,18.0,8.0,3.0,14.0,Gagarinskoe,South Western 
18742,Q2-14,2014-05-22,2896598,15.08801169,39.0,39.0,10.4,1.0,4.0,Orehovo-Borisovo Severnoe,Southern 
18743,Q2-14,2014-05-22,1000000,38.8773024,42.0,20.0,8.0,13.0,14.0,Krjukovo,Zelenograd 
18744,Q2-14,2014-05-22,12850000,11.16423213,71.0,47.0,7.0,6.0,19.0,Prospekt Vernadskogo,Western 
18745,Q2-14,2014-05-22,4021422,31.74171168,40.0,39.298245614,9.10064635272,11.0,17.0,Poselenie Desjonovskoe,Novomoskovsky 
18746,Q2-14,2014-05-22,7252870,12.95090342,41.0,24.9324324324,5.54054054054,1.0,11.0,Chertanovo Severnoe,Southern 
18747,Q2-14,2014-05-22,5700000,11.87905369,31.0,18.0,6.0,3.0,5.0,Sviblovo,North Eastern 
18748,Q2-14,2014-05-22,12500000,16.9334225,87.0,56.0,10.0,2.0,15.0,Mitino,North Western 
18749,Q2-14,2014-05-22,13350000,5.545703884,55.0,33.0,8.0,4.0,9.0,Dorogomilovo,Western 
18750,Q2-14,2014-05-22,6087300,20.54946417,58.0,55.6164383562,15.031469826,6.0,17.0,Nekrasovka,South Eastern 
18751,Q2-14,2014-05-22,5826670,22.37012991,46.0,46.0,9.0,10.0,24.0,Poselenie Vnukovskoe,Novomoskovsky 
18752,Q2-14,2014-05-22,5550000,18.15266197,37.0,19.0,7.0,10.0,17.0,Kosino-Uhtomskoe,Eastern 
18753,Q2-14,2014-05-22,4648932,23.99671721,37.0,37.0,11.1,13.0,17.0,Poselenie Vnukovskoe,Novomoskovsky 
18754,Q2-14,2014-05-22,6272000,20.54946417,64.0,61.3698630137,16.5864494632,6.0,17.0,Nekrasovka,South Eastern 
18755,Q2-14,2014-05-22,7500000,14.20234033,38.0,19.0,7.0,13.0,14.0,Severnoe Medvedkovo,North Eastern 
18756,Q2-14,2014-05-22,6469389,21.06347842,60.0,60.0,17.4193548387,1.0,2.0,Poselenie Sosenskoe,Novomoskovsky 
18757,Q2-14,2014-05-22,6482506,0.072896553,84.0,84.0,10.0,14.0,18.0,Tverskoe,Central 
18758,Q2-14,2014-05-22,11550000,15.00600294,63.0,44.0,6.0,7.0,12.0,Strogino,North Western 
18759,Q2-14,2014-05-22,4400000,19.14059139,32.0,18.0,6.0,2.0,9.0,Birjulevo Vostochnoe,Southern 
18760,Q2-14,2014-05-22,8000000,8.976318824,54.0,34.0,8.0,3.0,5.0,Tekstil'shhiki,South Eastern 
18761,Q2-14,2014-05-22,6300000,37.33084784,53.0,30.0,8.0,8.0,12.0,Staroe Krjukovo,Zelenograd 
18762,Q2-14,2014-05-22,10300000,12.01633074,62.0,60.0,8.0,5.0,9.0,Ljublino,South Eastern 
18763,Q2-14,2014-05-22,11800000,15.97118622,80.0,44.0,12.0,3.0,17.0,Solncevo,Western 
18764,Q2-14,2014-05-22,7100000,14.90928143,41.0,20.0,8.0,7.0,12.0,Strogino,North Western 
18765,Q2-14,2014-05-22,8500000,5.645795859,53.0,28.0,11.0,9.0,16.0,Nizhegorodskoe,South Eastern 
18766,Q2-14,2014-05-22,5521802,22.37012991,43.0,43.0,9.20652173913,16.0,24.0,Poselenie Vnukovskoe,Novomoskovsky 
18767,Q2-14,2014-05-22,7731241,15.75024402,72.0,72.0,16.4660869565,10.0,15.77,Poselenie Moskovskij,Novomoskovsky 
18768,Q2-14,2014-05-22,12000000,12.01285512,74.0,45.0,10.0,15.0,17.0,Chertanovo Severnoe,Southern 
18769,Q2-14,2014-05-22,6666840,25.73525569,63.0,32.7272727273,9.57871396896,1.0,8.0,Poselenie Voskresenskoe,Novomoskovsky 
18770,Q2-14,2014-05-22,11600000,19.34578365,82.0,50.0,8.0,8.0,14.0,Severnoe Butovo,South Western 
18771,Q2-14,2014-05-22,11500000,7.038259714,65.0,43.0,6.0,4.0,12.0,Ostankinskoe,North Eastern 
18772,Q2-14,2014-05-22,990000,32.00960238,56.0,29.0,8.0,13.0,17.0,Poselenie Desjonovskoe,Novomoskovsky 
18773,Q2-14,2014-05-22,1000000,9.879498774,43.0,29.0,5.0,5.0,5.0,Zjuzino,South Western 
18774,Q2-14,2014-05-22,13200000,12.54418723,66.0,33.0,12.0,11.0,17.0,Kuncevo,Western 
18775,Q2-14,2014-05-22,7700000,10.92669766,59.0,43.0,5.0,5.0,5.0,Zjuzino,South Western 
18776,Q2-14,2014-05-22,5500000,15.2411532,35.0,20.0,9.0,9.0,12.0,Dmitrovskoe,Northern 
18777,Q2-14,2014-05-22,6500000,9.475536029,44.0,18.0,10.0,12.0,12.0,Tekstil'shhiki,South Eastern 
18778,Q2-14,2014-05-22,7400000,13.51674391,62.0,42.0,6.0,5.0,9.0,Veshnjaki,Eastern 
18779,Q2-14,2014-05-22,6500000,12.21784902,45.0,29.0,6.0,1.0,14.0,Gol'janovo,Eastern 
18780,Q2-14,2014-05-22,10700000,14.69030912,50.0,30.0,8.0,18.0,22.0,Teplyj Stan,South Western 
18781,Q2-14,2014-05-22,12800000,5.392295068,53.0,33.0,8.0,2.0,7.0,Ostankinskoe,North Eastern 
18782,Q2-14,2014-05-22,8100000,17.35515192,52.0,30.0,9.0,10.0,12.0,Kosino-Uhtomskoe,Eastern 
18783,Q2-14,2014-05-22,7512830,23.99671721,65.0,65.0,19.5,3.0,24.0,Poselenie Vnukovskoe,Novomoskovsky 
18784,Q2-14,2014-05-22,5317384,29.13376481,61.0,61.0,16.0526315789,14.0,20.0,Poselenie Desjonovskoe,Novomoskovsky 
18785,Q2-14,2014-05-23,4900000,19.22102205,31.0,17.0,5.0,4.0,5.0,Solncevo,Western 
18786,Q2-14,2014-05-23,13500000,12.45294229,53.0,32.0,9.0,6.0,17.0,Krylatskoe,Western 
18787,Q2-14,2014-05-23,10138914,10.57422893,53.0,22.0,11.0,5.0,30.0,Zjuzino,South Western 
18788,Q2-14,2014-05-23,6000000,9.008477242,33.0,19.0,6.0,6.0,9.0,Nagatino-Sadovniki,Southern 
18789,Q2-14,2014-05-23,6945000,12.54037617,48.0,30.0,9.0,3.0,12.0,Gol'janovo,Eastern 
18790,Q2-14,2014-05-23,4700000,13.31839116,29.0,17.0,5.0,3.0,9.0,Ivanovskoe,Eastern 
18791,Q2-14,2014-05-23,6000000,15.61691895,37.0,19.0,8.0,2.0,16.0,Bibirevo,North Eastern 
18792,Q2-14,2014-05-23,2000000,13.1179843,73.0,43.2592592593,12.7233115468,9.0,12.0,Mar'ino,South Eastern 
18793,Q2-14,2014-05-23,7250000,6.743355349,43.0,28.0,6.0,5.0,5.0,Timirjazevskoe,Northern 
18794,Q2-14,2014-05-23,8500000,13.47773649,54.0,32.0,9.0,12.0,14.0,Vyhino-Zhulebino,South Eastern 
18796,Q2-14,2014-05-23,4762800,36.39579596,42.0,42.0,11.2,1.0,5.0,Krjukovo,Zelenograd 
18797,Q2-14,2014-05-23,10200000,19.53960009,77.0,46.0,10.0,7.0,17.0,Novo-Peredelkino,Western 
18798,Q2-14,2014-05-23,6592000,8.745655604,64.0,32.0,7.61904761905,16.0,17.0,Nagornoe,Southern 
18799,Q2-14,2014-05-23,18713200,6.342868432,71.0,68.0,15.095601173,2.0,10.0,Savelovskoe,Northern 
18800,Q2-14,2014-05-23,9300000,15.28466885,60.0,43.0,6.0,6.0,9.0,Teplyj Stan,South Western 
18801,Q2-14,2014-05-23,1000000,9.326147778,38.0,19.0,9.0,10.0,16.0,Bogorodskoe,Eastern 
18802,Q2-14,2014-05-23,9200000,11.60338935,53.0,30.0,8.0,8.0,12.0,Otradnoe,North Eastern 
18803,Q2-14,2014-05-23,6786799,15.86904434,57.0,57.0,14.8928571429,4.0,9.0,Zapadnoe Degunino,Northern 
18804,Q2-14,2014-05-23,11000000,9.072785496,68.0,46.0,7.0,11.0,16.0,Tekstil'shhiki,South Eastern 
18805,Q2-14,2014-05-23,7900000,12.26236923,64.0,45.0,6.0,4.0,12.0,Mar'ino,South Eastern 
18806,Q2-14,2014-05-23,5300000,13.15584274,41.0,26.0,5.0,4.0,5.0,Severnoe Izmajlovo,Eastern 
18807,Q2-14,2014-05-23,9250000,7.871610858,51.0,28.0,8.0,21.0,22.0,Nagatinskij Zaton,Southern 
18808,Q2-14,2014-05-23,2000000,6.968019056,40.0,27.0,5.0,5.0,9.0,Filevskij Park,Western 
18809,Q2-14,2014-05-23,9128910,10.91522293,44.0,44.0,11.0,11.0,11.0,Ramenki,Western 
18810,Q2-14,2014-05-23,5850000,17.62149551,40.0,20.0,8.0,5.0,9.0,Kosino-Uhtomskoe,Eastern 
18811,Q2-14,2014-05-23,5900000,16.24759654,29.0,14.0,6.0,3.0,12.0,Orehovo-Borisovo Severnoe,Southern 
18812,Q2-14,2014-05-23,4700000,37.51095894,34.0,15.0,9.0,2.0,10.0,Matushkino,Zelenograd 
18813,Q2-14,2014-05-23,3712661,16.95715522,37.0,37.0,6.83617332035,17.0,17.0,Solncevo,Western 
18814,Q2-14,2014-05-23,2908763,28.73814133,34.0,33.2765957447,12.3246650906,12.0,12.0,Poselenie Filimonkovskoe,Novomoskovsky 
18815,Q2-14,2014-05-23,51650004,3.011067223,146.0,146.0,7.0,5.0,10.0,Hamovniki,Central 
18816,Q2-14,2014-05-23,9700000,16.83160642,59.0,43.0,6.0,6.0,9.0,Jasenevo,South Western 
18817,Q2-14,2014-05-23,7300000,10.65065046,50.0,29.0,9.0,11.0,12.0,Ljublino,South Eastern 
18818,Q2-14,2014-05-23,8000000,7.374277436,43.0,19.0,12.0,10.0,12.0,Ajeroport,Northern 
18819,Q2-14,2014-05-23,4200000,11.28746321,44.0,29.0,5.0,4.0,5.0,Rjazanskij,South Eastern 
18820,Q2-14,2014-05-23,4000000,11.55774089,34.0,20.0,6.0,5.0,9.0,Ljublino,South Eastern 
18821,Q2-14,2014-05-23,4640000,10.46047102,38.0,36.5194805195,9.22699640785,9.0,17.0,Tekstil'shhiki,South Eastern 
18822,Q2-14,2014-05-23,13250000,14.04960637,78.0,44.0,12.0,4.0,17.0,Moskvorech'e-Saburovo,Southern 
18823,Q2-14,2014-05-23,6592000,20.54946417,64.0,61.3698630137,16.5864494632,2.0,17.0,Nekrasovka,South Eastern 
18824,Q2-14,2014-05-23,8266000,3.827766174,34.0,19.0,9.0,5.0,16.0,Taganskoe,Central 
18825,Q2-14,2014-05-23,5500000,8.400894771,30.0,18.0,5.0,5.0,5.0,Sokolinaja Gora,Eastern 
18826,Q2-14,2014-05-23,7400000,11.96714579,55.0,36.0,5.0,1.0,5.0,Vostochnoe Izmajlovo,Eastern 
18827,Q2-14,2014-05-23,6000000,19.990893,37.0,19.0,7.0,16.0,17.0,Severnoe Butovo,South Western 
18828,Q2-14,2014-05-23,18200000,9.067070589,87.0,55.0,10.0,3.0,9.0,Koptevo,Northern 
18829,Q2-14,2014-05-23,9300000,2.123933331,37.0,22.0,7.0,9.0,9.0,Zamoskvorech'e,Central 
18830,Q2-14,2014-05-23,5800000,9.657032382,33.0,16.0,5.0,4.0,5.0,Bogorodskoe,Eastern 
18831,Q2-14,2014-05-23,4750000,9.810493551,29.0,17.0,5.0,5.0,5.0,Preobrazhenskoe,Eastern 
18832,Q2-14,2014-05-23,2800000,9.074567645,32.0,17.0,6.0,5.0,5.0,Bogorodskoe,Eastern 
18833,Q2-14,2014-05-23,16900000,5.663473583,81.0,54.0,8.0,6.0,8.0,Sokol'niki,Eastern 
18834,Q2-14,2014-05-24,5350000,37.57245806,38.0,21.0,8.0,11.0,14.0,Matushkino,Zelenograd 
18835,Q2-14,2014-05-24,6075000,16.23659218,39.0,19.0,8.0,11.0,14.0,Vyhino-Zhulebino,South Eastern 
18836,Q2-14,2014-05-24,1100000,10.500778,45.0,30.0,5.0,3.0,5.0,Kuz'minki,South Eastern 
18837,Q2-14,2014-05-24,2199436,28.73814133,29.0,28.3829787234,10.512214342,2.0,12.0,Poselenie Filimonkovskoe,Novomoskovsky 
18838,Q2-14,2014-05-24,14000000,15.12588464,100.0,64.0,10.0,7.0,22.0,Novokosino,Eastern 
18839,Q2-14,2014-05-24,3000000,11.86863184,61.0,35.0,10.0,19.0,22.0,Nagornoe,Southern 
18840,Q2-14,2014-05-24,5400000,27.24594415,43.0,19.0,8.0,14.0,17.0,Juzhnoe Butovo,South Western 
18841,Q2-14,2014-05-24,14028940,18.7528432,96.0,90.0,15.8260869565,19.0,22.0,Mitino,North Western 
18842,Q2-14,2014-05-24,2000000,10.47673421,45.0,29.0,5.0,2.0,5.0,Perovo,Eastern 
18843,Q2-14,2014-05-24,1250000,7.87142389,33.0,20.0,5.0,2.0,9.0,Nagatino-Sadovniki,Southern 
18844,Q2-14,2014-05-24,8988672,22.56765524,84.0,84.0,16.9138755981,12.0,12.0,Poselenie Sosenskoe,Novomoskovsky 
18845,Q2-14,2014-05-24,5200000,13.94192335,32.0,16.0,7.0,1.0,9.0,Chertanovo Severnoe,Southern 
18846,Q2-14,2014-05-24,9000000,15.49931644,65.0,45.0,6.0,8.0,9.0,Teplyj Stan,South Western 
18847,Q2-14,2014-05-24,5900000,15.85055818,37.0,22.0,7.0,1.0,9.0,Juzhnoe Tushino,North Western 
18848,Q2-14,2014-05-24,9150000,16.41189936,53.0,30.0,8.0,10.0,10.0,Vyhino-Zhulebino,South Eastern 
18849,Q2-14,2014-05-24,7200000,6.950857274,45.0,28.0,5.0,5.0,5.0,Timirjazevskoe,Northern 
18850,Q2-14,2014-05-25,1000000,19.24889753,58.0,30.0,11.0,21.0,24.0,Birjulevo Vostochnoe,Southern 
18851,Q2-14,2014-05-26,4096180,21.70183576,43.0,43.0,9.55555555556,2.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
18852,Q2-14,2014-05-26,7900000,3.412353548,33.0,16.0,7.0,2.0,12.0,Basmannoe,Central 
18853,Q2-14,2014-05-26,3000000,13.15397717,24.0,16.0,3.0,5.0,5.0,Golovinskoe,Northern 
18854,Q2-14,2014-05-26,7097580,21.26297895,77.0,77.0,21.9852941176,15.0,16.0,Poselenie Sosenskoe,Novomoskovsky 
18855,Q2-14,2014-05-26,7850000,12.05250844,41.0,24.0,5.0,6.0,9.0,Mozhajskoe,Western 
18856,Q2-14,2014-05-26,5400000,35.31090554,38.0,23.0,6.0,7.0,14.0,Savelki,Zelenograd 
18857,Q2-14,2014-05-26,7000000,3.556352124,42.0,26.0,5.0,4.0,5.0,Taganskoe,Central 
18858,Q2-14,2014-05-26,5521802,22.37012991,43.0,43.0,9.20652173913,13.0,24.0,Poselenie Vnukovskoe,Novomoskovsky 
18859,Q2-14,2014-05-26,5767688,23.37369741,63.0,63.0,18.5294117647,14.0,17.0,Poselenie Moskovskij,Novomoskovsky 
18860,Q2-14,2014-05-26,8270000,9.255590411,48.0,20.0,12.0,3.0,17.0,Pechatniki,South Eastern 
18861,Q2-14,2014-05-26,7398000,20.54946417,82.0,78.6301369863,21.2513883747,11.0,17.0,Nekrasovka,South Eastern 
18862,Q2-14,2014-05-26,6500000,13.13481706,45.0,27.0,5.0,9.0,9.0,Veshnjaki,Eastern 
18863,Q2-14,2014-05-26,5000000,37.43324439,39.0,17.0,8.0,7.0,17.0,Krjukovo,Zelenograd 
18864,Q2-14,2014-05-26,5450000,16.72143236,43.0,27.0,5.0,4.0,5.0,Poselenie Mosrentgen,Novomoskovsky 
18865,Q2-14,2014-05-26,5588313,0.072896553,94.0,79.0,4.0,18.0,42.0,Tverskoe,Central 
18866,Q2-14,2014-05-26,4400000,20.54946417,40.0,38.3561643836,10.3665309145,2.0,17.0,Nekrasovka,South Eastern 
18867,Q2-14,2014-05-26,5100000,37.34293853,39.0,17.0,8.0,3.0,15.0,Krjukovo,Zelenograd 
18868,Q2-14,2014-05-26,5500000,11.17107008,42.0,28.0,5.0,4.0,5.0,Perovo,Eastern 
18869,Q2-14,2014-05-26,8203779,22.2224338,79.0,79.0,14.5667420814,11.0,17.0,Poselenie Vnukovskoe,Novomoskovsky 
18870,Q2-14,2014-05-26,5400000,14.44319429,32.0,18.0,6.0,6.0,9.0,Chertanovo Central'noe,Southern 
18871,Q2-14,2014-05-26,2000000,13.36897395,44.0,29.0,5.0,2.0,5.0,Kuncevo,Western 
18872,Q2-14,2014-05-26,2132573,28.61011658,29.0,27.0,10.0,3.0,17.0,Poselenie Filimonkovskoe,Novomoskovsky 
18873,Q2-14,2014-05-26,22266144,13.86255082,106.0,80.0,12.0,12.0,14.0,Troparevo-Nikulino,Western 
18874,Q2-14,2014-05-26,5200000,14.84235062,37.0,19.0,7.0,3.0,17.0,Gol'janovo,Eastern 
18875,Q2-14,2014-05-26,7595100,19.50939074,74.0,43.254048583,12.5235559269,1.0,1.0,Nekrasovka,South Eastern 
18876,Q2-14,2014-05-26,10700000,16.67900371,62.0,38.0,8.0,4.0,9.0,Orehovo-Borisovo Juzhnoe,Southern 
18877,Q2-14,2014-05-26,2000000,12.68931322,44.0,28.0,5.0,4.0,5.0,Golovinskoe,Northern 
18878,Q2-14,2014-05-26,990000,15.40243099,37.0,19.0,8.0,7.0,16.0,Gol'janovo,Eastern 
18879,Q2-14,2014-05-26,5195190,20.91359729,51.0,51.0,16.25625,4.0,4.0,Poselenie Sosenskoe,Novomoskovsky 
18880,Q2-14,2014-05-26,11000000,14.89134682,74.0,45.0,10.0,4.0,17.0,Hovrino,Northern 
18881,Q2-14,2014-05-26,6200000,10.87550781,36.0,20.0,9.0,7.0,12.0,Novogireevo,Eastern 
18882,Q2-14,2014-05-26,1200000,16.95078867,31.0,18.0,6.0,5.0,5.0,Dmitrovskoe,Northern 
18883,Q2-14,2014-05-26,8400000,17.34675577,55.0,31.0,8.0,3.0,17.0,Lianozovo,North Eastern 
18884,Q2-14,2014-05-26,6944889,22.56765524,63.0,63.0,12.6854066986,4.0,4.0,Poselenie Sosenskoe,Novomoskovsky 
18885,Q2-14,2014-05-26,11000000,7.440979408,65.0,46.0,5.0,3.0,9.0,Sokolinaja Gora,Eastern 
18886,Q2-14,2014-05-26,6800000,10.51999961,43.0,29.0,5.0,1.0,5.0,Vojkovskoe,Central 
18887,Q2-14,2014-05-26,8400000,15.19944836,52.0,29.0,8.0,4.0,14.0,Dmitrovskoe,Northern 
18888,Q2-14,2014-05-26,9000000,12.96798164,62.0,41.0,6.0,7.0,12.0,Chertanovo Severnoe,Southern 
18889,Q2-14,2014-05-26,3000000,15.82211665,75.0,43.0,10.0,2.0,22.0,Jasenevo,South Western 
18890,Q2-14,2014-05-26,5900000,9.26778274,36.0,21.0,6.0,5.0,9.0,Timirjazevskoe,Northern 
18891,Q2-14,2014-05-26,2500000,10.16387438,32.0,20.0,5.0,3.0,5.0,Perovo,Eastern 
18892,Q2-14,2014-05-26,20250000,2.845591986,74.0,51.0,8.0,8.0,9.0,Tverskoe,Central 
18893,Q2-14,2014-05-26,6538399,23.37369741,59.0,59.0,17.3529411765,2.0,25.0,Poselenie Moskovskij,Novomoskovsky 
18894,Q2-14,2014-05-26,12300000,14.76526199,62.0,30.0,9.0,13.0,25.0,Strogino,North Western 
18895,Q2-14,2014-05-26,4520000,20.54946417,40.0,38.3561643836,10.3665309145,2.0,17.0,Nekrasovka,South Eastern 
18896,Q2-14,2014-05-26,7500000,12.24190584,41.0,25.0,5.0,2.0,5.0,Kon'kovo,South Western 
18897,Q2-14,2014-05-26,7900000,7.132154097,39.0,21.0,7.0,4.0,12.0,Ostankinskoe,North Eastern 
18898,Q2-14,2014-05-26,2000000,11.50402318,77.0,46.0,10.0,15.0,16.0,Prospekt Vernadskogo,Western 
18899,Q2-14,2014-05-26,6400000,9.60441241,38.0,22.0,7.0,9.0,9.0,Bogorodskoe,Eastern 
18900,Q2-14,2014-05-26,6000000,15.79469675,38.0,19.0,8.0,3.0,10.0,Brateevo,Southern 
18901,Q2-14,2014-05-26,6918400,10.46047102,71.0,68.2337662338,17.239914341,2.0,17.0,Tekstil'shhiki,South Eastern 
18902,Q2-14,2014-05-26,6550000,34.90468132,57.0,30.0,10.0,12.0,16.0,Troickij okrug,Troitsky  
