subfolder,thumbnail,teamname,nmembers
/team/3sangs,https://static-cdn.jtvnw.net/jtv_user_pictures/team-3sangs-team_logo_image-8005e93475d8df67-300x300.jpeg,3Sangs,3 members
/team/multiplayer,https://static-cdn.jtvnw.net/jtv_user_pictures/team-multiplayer-team_logo_image-95ad459d07573c24-300x300.jpeg,Multiplayer,3 members
/team/tfa,https://static-cdn.jtvnw.net/jtv_user_pictures/team-tfa-team_logo_image-f558d12f4937f2b1-300x300.jpeg,Taifat Assassins,3 members
/team/sillyhatsonly,https://static-cdn.jtvnw.net/jtv_user_pictures/team-sillyhatsonly-team_logo_image-b1f701b3720d9b9e-300x300.png,Silly Hats Only,3 members
/team/senpai,https://static-cdn.jtvnw.net/jtv_user_pictures/team-senpai-team_logo_image-232e4805a487ebde-300x300.jpeg,Senpai Society,3 members
/team/shinysquad,https://static-cdn.jtvnw.net/jtv_user_pictures/team-shinysquad-team_logo_image-8aa1e9cfa34e2e73-300x300.png,ShinySquad,3 members
/team/reliancegaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-reliancegaming-team_logo_image-3fe592c16c9debff-300x300.png,Reliance Gaming,3 members
/team/oyunfor,/theme/images/avatar.png,Oyunfor.com,3 members
/team/goat,https://static-cdn.jtvnw.net/jtv_user_pictures/team-goat-team_logo_image-a029b923f8caf937-300x300.,GOAT,3 members
/team/thesquadron,/theme/images/avatar.png,The Squadron,3 members
/team/uws,https://static-cdn.jtvnw.net/jtv_user_pictures/team-uws-team_logo_image-2930c6aab0f24424-300x300.png,United We Stream,3 members
/team/redacted,https://static-cdn.jtvnw.net/jtv_user_pictures/team-redacted-team_logo_image-fea51de59b0c2165-300x300.png,REDACTED,3 members
/team/slothloveschunk,https://static-cdn.jtvnw.net/jtv_user_pictures/team-slothloveschunk-team_logo_image-01153b059856c981-300x300.jpeg,The Goonies,3 members
/team/thedysfunctionalfamily,/theme/images/avatar.png,The Dysfunctional Family,3 members
/team/animeilluminati,https://static-cdn.jtvnw.net/jtv_user_pictures/team-animeilluminati-team_logo_image-0305a9f9e7824295-300x300.png,ANIMEILLUMINATI,3 members
/team/noplaynogain,https://static-cdn.jtvnw.net/jtv_user_pictures/team-noplaynogain-team_logo_image-6d84e98383863249-300x300.png,No Play No Gain,3 members
/team/thecartel,/theme/images/avatar.png,The Greed Squad,3 members
/team/heroesesports,https://static-cdn.jtvnw.net/jtv_user_pictures/team-heroesesports-team_logo_image-2edf28d01a038434-300x300.png,HeroesEsports,3 members
/team/girlsonfire,https://static-cdn.jtvnw.net/jtv_user_pictures/team-girlsonfire-team_logo_image-0225a98ea9b67d1b-300x300.png,Girls on Fire,3 members
/team/megnagaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-megnagaming-team_logo_image-4a50f160ef1a6d31-300x300.png,Megna's Twitch Picks,3 members
/team/monstercat,https://static-cdn.jtvnw.net/jtv_user_pictures/team-monstercat-team_logo_image-2ba21e735ef978ae-300x300.png,Monstercat,3 members
/team/nolife,/theme/images/avatar.png,noLife,3 members
/team/themilitia,https://static-cdn.jtvnw.net/jtv_user_pictures/team-themilitia-team_logo_image-d30ffad3c8d70fa3-300x300.png,The Militia,3 members
/team/lookatmygaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-lookatmygaming-team_logo_image-86ae62cac99f0d5c-300x300.jpeg,LAMG,3 members
/team/fragdolls,https://static-cdn.jtvnw.net/jtv_user_pictures/team-fragdolls-team_logo_image-99d6e0d1cca5e7e4-300x300.png,Illuminate,3 members
/team/gamers_assembly,https://static-cdn.jtvnw.net/jtv_user_pictures/team-gamers_assembly-team_logo_image-c0110acd2118dd48-300x300.png,Gamers Assembly 2017,3 members
/team/anime,/theme/images/avatar.png,Anime and Chill,3 members
/team/zombielegends,https://static-cdn.jtvnw.net/jtv_user_pictures/team-zombielegends-team_logo_image-c1d1d93f42c609a8-300x300.png,Zombie Legends,3 members
/team/thegdstudio,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thegdstudio-team_logo_image-7b3bedb56ef2dee4-300x300.jpeg,TheGDStudio,3 members
/team/iddqd,https://static-cdn.jtvnw.net/jtv_user_pictures/team-iddqd-team_logo_image-0a6ec50e8c22e5eb-300x300.png,iddqd,3 members
/team/gearsofwarpro,/theme/images/avatar.png,Gears of War Pro,3 members
/team/blockville,https://static-cdn.jtvnw.net/jtv_user_pictures/team-blockville-team_logo_image-479e8d97f38e8656-300x300.png,Blockville,3 members
/team/themainframe,/theme/images/avatar.png,The Mainframe,3 members
/team/jakspeedruns,https://static-cdn.jtvnw.net/jtv_user_pictures/team-jakspeedruns-team_logo_image-d62ea6431b81d811-300x300.jpeg,Jak Speedruns,3 members
/team/fellowship,https://static-cdn.jtvnw.net/jtv_user_pictures/team-fellowship-team_logo_image-a6b92a847a76dd49-300x300.png,The Summoner's Fellowship,3 members
/team/1upclub,https://static-cdn.jtvnw.net/jtv_user_pictures/team-1upclub-team_logo_image-64b001782cba6860-300x300.png,The 1UP Club,3 members
/team/paragon,/theme/images/avatar.png,Paragon,3 members
/team/jingtaitv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-jingtaitv-team_logo_image-93b06cc030645b73-300x300.png,JingtaiTV,3 members
/team/teamcurse,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teamcurse-team_logo_image-84d46048cff37ee5-300x300.jpeg,Curse,3 members
/team/joindota,/theme/images/avatar.png,joinDOTA,3 members
/team/levelbf,https://static-cdn.jtvnw.net/jtv_user_pictures/team-levelbf-team_logo_image-01b9d3851486a3eb-300x300.png,Level Battlefield,3 members
/team/heflatv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-heflatv-team_logo_image-d786a3b26bf07225-300x300.png,HeflaTV,3 members
/team/cakeland,/theme/images/avatar.png,CakeLand,3 members
/team/voobly,https://static-cdn.jtvnw.net/jtv_user_pictures/team-voobly-team_logo_image-dccf08c3cc42a55f-300x300.png,Voobly,3 members
/team/teamshadow,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teamshadow-team_logo_image-1bf95f08195a2733-300x300.jpeg,Team Shadow,3 members
/team/omniccrisis,https://static-cdn.jtvnw.net/jtv_user_pictures/team-omniccrisis-team_logo_image-eff5bed40c991016-300x300.jpeg,Omnic Crisis,3 members
/team/dst,https://static-cdn.jtvnw.net/jtv_user_pictures/team-dst-team_logo_image-063b850f9a2b4f57-300x300.jpeg,Dream Stream Team,3 members
/team/arcanumcollective,https://static-cdn.jtvnw.net/jtv_user_pictures/team-arcanumcollective-team_logo_image-1b24a62cb378c4df-300x300.png,Arcanum Collective,3 members
/team/taketvsub,/theme/images/avatar.png,TakeTVSub,3 members
/team/atherisesports,/theme/images/avatar.png,Atheris eSports,4 members
/team/frst,https://static-cdn.jtvnw.net/jtv_user_pictures/team-frst-team_logo_image-b48d8ece9a4e045b-300x300.png,Apex Hosting,4 members
/team/bonfrog,https://static-cdn.jtvnw.net/jtv_user_pictures/team-bonfrog-team_logo_image-74d4d21f48c57221-300x300.jpeg,BonFrog,4 members
/team/streamersndreamers,https://static-cdn.jtvnw.net/jtv_user_pictures/team-streamersndreamers-team_logo_image-9bd0357ba51a2ee7-300x300.png,Streamers N' Dreamers,4 members
/team/dare,https://static-cdn.jtvnw.net/jtv_user_pictures/team-dare-team_logo_image-df7a48fdcb5fcc5f-300x300.png,Dare Rising,4 members
/team/teamgreen,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teamgreen-team_logo_image-9bdc62dd19322cf1-300x300.png,Green Team,4 members
/team/karcianagildia,https://static-cdn.jtvnw.net/jtv_user_pictures/team-karcianagildia-team_logo_image-57c5ad9f87d952b3-300x300.png,Karciana Gildia,4 members
/team/streamlabs,https://static-cdn.jtvnw.net/jtv_user_pictures/team-streamlabs-team_logo_image-565e2f70e974c84a-300x300.jpeg,streamlabs,4 members
/team/fluffers,https://static-cdn.jtvnw.net/jtv_user_pictures/team-fluffers-team_logo_image-6b4a6d9814b835ff-300x300.png,Fluffy's Salt Miners,4 members
/team/keydstars,https://static-cdn.jtvnw.net/jtv_user_pictures/team-keydstars-team_logo_image-3b162f9e5f3e0c18-300x300.jpeg,Keyd Stars,4 members
/team/theflagship,/theme/images/avatar.png,The Flagship,4 members
/team/shadowgov,https://static-cdn.jtvnw.net/jtv_user_pictures/team-shadowgov-team_logo_image-f3bfdb82b2da8191-300x300.jpeg,The Shadow Government,4 members
/team/wave,https://static-cdn.jtvnw.net/jtv_user_pictures/team-wave-team_logo_image-ff3d47a0666d6bb8-300x300.png,Wave,4 members
/team/theraccpack,https://static-cdn.jtvnw.net/jtv_user_pictures/team-theraccpack-team_logo_image-b343f796a185ac29-300x300.jpeg,TheRaccPack,4 members
/team/ultraviolence,https://static-cdn.jtvnw.net/jtv_user_pictures/team-ultraviolence-team_logo_image-d37863b03d31aff3-300x300.jpeg,Ultra Violence,3 members
/team/dtvnetwork,/theme/images/avatar.png,DTV Network,3 members
/team/streamforcharity,/theme/images/avatar.png,Stream For Charity,3 members
/team/ti4na,https://static-cdn.jtvnw.net/jtv_user_pictures/team-ti4na-team_logo_image-17240c9f02b4f34a-300x300.png,The International 2014 North Ame,3 members
/team/ti3prelims,https://static-cdn.jtvnw.net/jtv_user_pictures/team-ti3prelims-team_logo_image-b7783d8d84bd6feb-300x300.png,The International 2013 Prelims,3 members
/team/dac2015,https://static-cdn.jtvnw.net/jtv_user_pictures/team-dac2015-team_logo_image-153cfabcf9d029a9-300x300.jpeg,Dota 2 Asia Championships,3 members
/team/battlenetwork,https://static-cdn.jtvnw.net/jtv_user_pictures/team-battlenetwork-team_logo_image-713086c28ff26bcd-300x300.jpeg,TeamBN,3 members
/team/teamarchon,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teamarchon-team_logo_image-b9d81742da474da6-300x300.png,Team Archon,3 members
/team/latenightcrew,/theme/images/avatar.png,Late Night Crew,3 members
/team/omgtv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-omgtv-team_logo_image-9e400bef45ccb191-300x300.png,OneMoreGame.TV Crew,3 members
/team/dotacinema,https://static-cdn.jtvnw.net/jtv_user_pictures/team-dotacinema-team_logo_image-15651a2fbfcdea13-300x300.png,DotaCinema,3 members
/team/windwakercrew,/theme/images/avatar.png,Team LiveSplit,3 members
/team/pokerfrauds,/theme/images/avatar.png,Poker Frauds,3 members
/team/klg,https://static-cdn.jtvnw.net/jtv_user_pictures/team-klg-team_logo_image-8abbbe612776c12d-300x300.png,Kaos Latin Gamers Movistar,3 members
/team/themeta,https://static-cdn.jtvnw.net/jtv_user_pictures/team-themeta-team_logo_image-262767a1f2961f50-300x300.png,The Meta,3 members
/team/wnf,https://static-cdn.jtvnw.net/jtv_user_pictures/team-wnf-team_logo_image-744746c01e9add92-300x300.png,Weds Night Fights,3 members
/team/teamderpner,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teamderpner-team_logo_image-b008231891399804-300x300.png,Team Derpner,4 members
/team/ottermanempire,https://static-cdn.jtvnw.net/jtv_user_pictures/team-ottermanempire-team_logo_image-92a60131444659db-300x300.png,The Otterman Empire,4 members
/team/ratedrawr,/theme/images/avatar.png,Rated Rawr,4 members
/team/poogieplatoon,/theme/images/avatar.png,Poogie Platoon,4 members
/team/koegaming,/theme/images/avatar.png,Kings of Expression,4 members
/team/nevafree,/theme/images/avatar.png,NevaFree,4 members
/team/hiddenlevel,https://static-cdn.jtvnw.net/jtv_user_pictures/team-hiddenlevel-team_logo_image-982d6d889537b42c-300x300.jpeg,Hidden Level,4 members
/team/aces,https://static-cdn.jtvnw.net/jtv_user_pictures/team-aces-team_logo_image-a0626b054305f1c3-300x300.png,ACE Speedrunners,4 members
/team/ruhub,https://static-cdn.jtvnw.net/jtv_user_pictures/team-ruhub-team_logo_image-c547fbeac6508446-300x300.png,RuHub,4 members
/team/re4central,https://static-cdn.jtvnw.net/jtv_user_pictures/team-re4central-team_logo_image-992d3a540caec46c-300x300.jpeg,RE4Central,4 members
/team/maxlevel,https://static-cdn.jtvnw.net/jtv_user_pictures/team-maxlevel-team_logo_image-c9ff5e13719de3ee-300x300.png,Max Level,4 members
/team/gamster,/theme/images/avatar.png,GamSter,4 members
/team/skilltree,/theme/images/avatar.png,Skill Tree,4 members
/team/cheirodetreta,https://static-cdn.jtvnw.net/jtv_user_pictures/team-cheirodetreta-team_logo_image-94c10a6d0d619b35-300x300.jpeg,Cheiro de Treta,4 members
/team/chronicallybadass,/theme/images/avatar.png,Chronically Badass,4 members
/team/stream4gamers,https://static-cdn.jtvnw.net/jtv_user_pictures/team-stream4gamers-team_logo_image-7742f40f1bafcca9-300x300.jpeg,Stream4Gamers,4 members
/team/northernarena,https://static-cdn.jtvnw.net/jtv_user_pictures/team-northernarena-team_logo_image-199514691b89f2e8-300x300.jpeg,Northern Arena,4 members
/team/strictlybusinessgaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-strictlybusinessgaming-team_logo_image-0301ad10e05a84c6-300x300.jpeg,Strictly Business Gaming,4 members
/team/impact,https://static-cdn.jtvnw.net/jtv_user_pictures/team-impact-team_logo_image-492d1549ff8301a2-300x300.png,Impact,4 members
/team/flow,https://static-cdn.jtvnw.net/jtv_user_pictures/team-flow-team_logo_image-ec4719eecd0e2482-300x300.png,Flow Esports,4 members
/team/digitaldeluxe,https://static-cdn.jtvnw.net/jtv_user_pictures/team-digitaldeluxe-team_logo_image-33f888ce842780e1-300x300.png,Digital Deluxe,4 members
/team/pompateam,/theme/images/avatar.png,Pompa Team,4 members
/team/corporation,/theme/images/avatar.png,Corporation,4 members
/team/stahlharteunterhaltung,https://static-cdn.jtvnw.net/jtv_user_pictures/team-stahlharteunterhaltung-team_logo_image-7a645fdfc55d388d-300x300.jpeg,Stahlharte Unterhaltung,4 members
/team/ruhubtalents,/theme/images/avatar.png,Ruhub Talents,4 members
/team/wgl_archive,/theme/images/avatar.png,WGL Archive,4 members
/team/tell-the-world,https://static-cdn.jtvnw.net/jtv_user_pictures/team-tell-the-world-team_logo_image-0dc5fd773b6c6617-300x300.jpeg,Tell-The-World.com,4 members
/team/zen,https://static-cdn.jtvnw.net/jtv_user_pictures/team-zen-team_logo_image-7904f8baf351d2e4-300x300.png,Zen,4 members
/team/theobeyalliance,https://static-cdn.jtvnw.net/jtv_user_pictures/team-theobeyalliance-team_logo_image-3efdbcc40a2b4cda-300x300.png,ObeyAlliance,4 members
/team/thepandaarmy,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thepandaarmy-team_logo_image-c677b5a02e3d7319-300x300.png,The Panda Army,4 members
/team/zellygang,https://static-cdn.jtvnw.net/jtv_user_pictures/team-zellygang-team_logo_image-cfa23a509b733ce0-300x300.jpeg,ZELLYGANG,4 members
/team/theshieldwall,https://static-cdn.jtvnw.net/jtv_user_pictures/team-theshieldwall-team_logo_image-18b3363c1433b454-300x300.jpeg,the Shield Wall,4 members
/team/extraterrestrials,/theme/images/avatar.png,The ExtraTerrestrials,4 members
/team/excellence,https://static-cdn.jtvnw.net/jtv_user_pictures/team-excellence-team_logo_image-a82aea12f878fa46-300x300.png,eXcellence,4 members
/team/ronin,https://static-cdn.jtvnw.net/jtv_user_pictures/team-ronin-team_logo_image-5460b5985934fe6e-300x300.png,Ronin,4 members
/team/ongamenet,https://static-cdn.jtvnw.net/jtv_user_pictures/team-ongamenet-team_logo_image-8e371d38e6e4b7c5-300x300.jpeg,OGN,4 members
/team/zfclan,https://static-cdn.jtvnw.net/jtv_user_pictures/team-zfclan-team_logo_image-5459c95c5ae8c8a7-300x300.jpeg,The ZF Clan,4 members
/team/monkeysandbears,/theme/images/avatar.png,Monkeys and Bears,4 members
/team/gammagamers,/theme/images/avatar.png,GammaGamers,4 members
/team/canadacup,https://static-cdn.jtvnw.net/jtv_user_pictures/team-canadacup-team_logo_image-64a9a90d5c0487c8-300x300.png,Canada Cup,4 members
/team/thelegendarynetwork,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thelegendarynetwork-team_logo_image-208941c88617ed4b-300x300.png,The Legendary Network,4 members
/team/melktrupp,https://static-cdn.jtvnw.net/jtv_user_pictures/team-melktrupp-team_logo_image-cfbf20924ec0b74c-300x300.jpeg,Melk Trupp,4 members
/team/newhope,/theme/images/avatar.png,NewHope,4 members
/team/dc,/theme/images/avatar.png,Dutch Community,4 members
/team/experts,https://static-cdn.jtvnw.net/jtv_user_pictures/team-experts-team_logo_image-70ebea78232c664c-300x300.png,The Experts,4 members
/team/gubbasquad,https://static-cdn.jtvnw.net/jtv_user_pictures/team-gubbasquad-team_logo_image-eec338b8f1bb0b38-300x300.png,The Gubba Squad,4 members
/team/a4,https://static-cdn.jtvnw.net/jtv_user_pictures/team-a4-team_logo_image-8ff1b60a94a3647c-300x300.png,A4Family,4 members
/team/mostwanted,https://static-cdn.jtvnw.net/jtv_user_pictures/team-mostwanted-team_logo_image-211ea2a211362e18-300x300.png,Most Wanted eSports,4 members
/team/thegpack,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thegpack-team_logo_image-fccdb483647c9179-300x300.png,The GPack,4 members
/team/milehightv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-milehightv-team_logo_image-3bde1ab9dd5eda24-300x300.jpeg,Mile High TV,4 members
/team/proqualitygaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-proqualitygaming-team_logo_image-da640c6428351eed-300x300.jpeg,ProQuality Gaming,4 members
/team/highlyrefined,https://static-cdn.jtvnw.net/jtv_user_pictures/team-highlyrefined-team_logo_image-bb010c16d172ace2-300x300.jpeg,Highly Refined,4 members
/team/videogameartists,/theme/images/avatar.png,Video Game Artists,4 members
/team/kaizoholics,https://static-cdn.jtvnw.net/jtv_user_pictures/team-kaizoholics-team_logo_image-a7c9663aab84413d-300x300.png,Kaizoholics,4 members
/team/euronicsgaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-euronicsgaming-team_logo_image-a1f58d08d07814b1-300x300.jpeg,EURONICS Gaming,4 members
/team/thewanderers,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thewanderers-team_logo_image-d39e69002e6866cd-300x300.png,The Wanderers,4 members
/team/wgl,https://static-cdn.jtvnw.net/jtv_user_pictures/team-wgl-team_logo_image-0654457c398662be-300x300.png,Wargaming.net League,4 members
/team/milspecgaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-milspecgaming-team_logo_image-55ea7807f9369630-300x300.png,Mil-Spec Stream Team,4 members
/team/creativela,https://static-cdn.jtvnw.net/jtv_user_pictures/team-creativela-team_logo_image-f21efbca54064447-300x300.png,Creative Latinoamérica,4 members
/team/criativagaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-criativagaming-team_logo_image-516f17743321f599-300x300.png,CriativaGaming Network,4 members
/team/theloaf,/theme/images/avatar.png,The Loaf,4 members
/team/stormstudio,https://static-cdn.jtvnw.net/jtv_user_pictures/team-stormstudio-team_logo_image-b5c0d49bc1987dc8-300x300.jpeg,Storm Studio,4 members
/team/tlplighttitans,https://static-cdn.jtvnw.net/jtv_user_pictures/team-tlplighttitans-team_logo_image-581683f37c3223df-300x300.png,TLP Titans,4 members
/team/digitalchaos,https://static-cdn.jtvnw.net/jtv_user_pictures/team-digitalchaos-team_logo_image-c8a454920ee09bfa-300x300.png,Digital Chaos,4 members
/team/ubinited,/theme/images/avatar.png,UBINITED,4 members
/team/csgoladies,https://static-cdn.jtvnw.net/jtv_user_pictures/team-csgoladies-team_logo_image-15a64de87086ce6b-300x300.jpeg,CS:GO Ladies,4 members
